"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","symbol","entrez","log2FoldChange_raw","symbol_for_plot"
"ENSG00000240694.8",108.531243661866,1.75419813773201,0.470377607269526,4.21397903854663,2.50910582746052e-05,0.000103150193767357,"ENSG00000240694","PNMA2","10687",1.9821613772355,"PNMA2"
"ENSG00000196668.3",11.1396172699365,1.84880805703673,0.488014216280317,4.21277533346397,2.52251938345325e-05,0.000103653752943044,"ENSG00000196668","LINC00173","100287569",2.05589425272547,"LINC00173"
"ENSG00000180596.7",43.0090660163607,1.28950824810737,0.335018575533226,4.21205024926311,2.53063229024794e-05,0.000103938980962067,"ENSG00000180596","H2BC4","8347",1.4111150745825,"H2BC4"
"ENSG00000132185.16",41.3613685421289,1.65959658448389,0.443064442334908,4.1983716361739,2.68841173889365e-05,0.000110037893651815,"ENSG00000132185","FCRLA","84824",1.86014918769609,"FCRLA"
"ENSG00000152284.4",255.467083454773,2.4551157955458,0.698135192771375,4.19648437897319,2.71090150121434e-05,0.000110881798572109,"ENSG00000152284","TCF7L1","83439",2.92971343087651,"TCF7L1"
"ENSG00000213694.4",393.300532652357,1.08421791316778,0.279288038958071,4.19507695640633,2.72778957774098e-05,0.000111444313507156,"ENSG00000213694","S1PR3","1903",1.17163481643292,"S1PR3"
"ENSG00000182168.14",41.107936126703,2.72146279903543,0.793163609183149,4.18713022569518,2.82503750386512e-05,0.000115126270393696,"ENSG00000182168","UNC5C","8633",3.32107932193225,"UNC5C"
"ENSG00000205364.3",16.3873661963233,2.26429868209568,0.620489673509304,4.17973270165876,2.91851938993575e-05,0.000118690907546769,"ENSG00000205364","MT1M","4499",2.59348097940841,"MT1M"
"ENSG00000171368.11",78.0411114498352,1.64817944334574,0.445571994657992,4.17804249688703,2.94028725878651e-05,0.000119466815645071,"ENSG00000171368","TPPP","11076",1.86161872910381,"TPPP"
"ENSG00000107201.9",3674.6474608966,1.82548638046529,0.501727567634615,4.17797225591051,2.94119521227124e-05,0.000119476391571393,"ENSG00000107201","RIGI","23586",2.09620385760288,"RIGI"
