"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033048","negative regulation of mitotic sister chromatid segregation","22/949","50/18860",0.44,8.74436248682824,12.6214367869264,5.00029628340042e-16,7.30738075798902e-14,6.56878028597518e-14,"CDC20/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/AURKB/NDC80/TRIP13/SKA1/CDCA8/HASPIN/SKA3/XRCC3/FBXO5",22
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","22/949","50/18860",0.44,8.74436248682824,12.6214367869264,5.00029628340042e-16,7.30738075798902e-14,6.56878028597518e-14,"CDC20/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/AURKB/NDC80/TRIP13/SKA1/CDCA8/HASPIN/SKA3/XRCC3/FBXO5",22
"GO:2000816","negative regulation of mitotic sister chromatid separation","22/949","50/18860",0.44,8.74436248682824,12.6214367869264,5.00029628340042e-16,7.30738075798902e-14,6.56878028597518e-14,"CDC20/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/AURKB/NDC80/TRIP13/SKA1/CDCA8/HASPIN/SKA3/XRCC3/FBXO5",22
"GO:0030071","regulation of mitotic metaphase/anaphase transition","29/949","92/18860",0.315217391304348,6.26448893572181,11.6512803721536,5.00404724615562e-16,7.30738075798902e-14,6.56878028597518e-14,"CDC20/DLGAP5/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/CENPE/AURKB/NDC80/PHF10/ESPL1/TRIP13/UBE2C/SKA1/CDCA8/HASPIN/BCL7A/CDC6/SKA3/XRCC3/FBXO5",29
"GO:0044784","metaphase/anaphase transition of cell cycle","30/949","99/18860",0.303030303030303,6.02228821406904,11.5325078009236,5.29652247181444e-16,7.51349544930249e-14,6.75406173849421e-14,"CDC20/DLGAP5/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/CENPE/AURKB/NDC80/TACC3/PHF10/ESPL1/TRIP13/UBE2C/SKA1/CDCA8/HASPIN/BCL7A/CDC6/SKA3/XRCC3/FBXO5",30
"GO:0033045","regulation of sister chromatid segregation","31/949","107/18860",0.289719626168224,5.75775779718937,11.3603408316932,7.08600894478037e-16,9.77278733634293e-14,8.78499354557566e-14,"CDC20/DLGAP5/BUB1B/TTK/CENPF/BIRC5/CDK1/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/CENPE/AURKB/NDC80/TACC3/PHF10/ESPL1/TRIP13/UBE2C/SKA1/CDCA8/HASPIN/BCL7A/CDC6/SKA3/XRCC3/FBXO5",31
"GO:0000075","cell cycle checkpoint signaling","41/949","187/18860",0.219251336898396,4.35730264900289,10.6202995730777,8.0765433111764e-16,1.07026963555745e-13,9.62091112474394e-14,"CDC20/BUB1B/TTK/CENPF/BRCA1/BIRC5/CDK1/ZWINT/MAD2L1/CLSPN/NUF2/SPC25/SPC24/ORC1/KNL1/WDR76/CDT1/BUB1/PLK1/AURKB/NDC80/TICRR/CHEK1/RAD51/DNA2/BLM/EME1/TRIP13/SKA1/FANCD2/CDCA8/H2AX/HASPIN/CDC45/CDC6/DONSON/E2F1/SKA3/XRCC3/DTL/IER3",41
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","39/949","170/18860",0.229411764705882,4.55922643029815,10.7302032227397,8.19138895290698e-16,1.07026963555745e-13,9.62091112474394e-14,"TACC2/CDC20/DLGAP5/TTK/NUSAP1/BIRC5/KIF11/PRC1/CDK1/STMN1/GPSM2/MAD2L1/WDR62/NEK2/NUF2/KIF15/SPC25/UHRF1/PLK1/KIFC1/CENPE/AURKB/NDC80/TACC3/TPX2/KIF4A/MYBL2/RCC1/ESPL1/KIF23/CDCA8/RACGAP1/SPRY2/CENPH/SPICE1/CENPA/ENKD1/STIL/EFHC1",39
"GO:0033260","nuclear DNA replication","20/949","41/18860",0.48780487804878,9.69441517386723,12.828224493013,8.76761209450538e-16,1.11618446280049e-13,1.00336505480979e-13,"FGFR1/CDK1/TK1/MCM6/MCM4/POLA1/FEN1/MCM2/CDT1/GINS1/RAD51/DNA2/BLM/LIG1/CDC45/DONSON/PCNA/ATAD5/MCM3/CDC7",20
"GO:0033047","regulation of mitotic sister chromatid segregation","23/949","57/18860",0.403508771929825,8.01915220083929,12.2163378235536,1.10099835605344e-15,1.36661420945133e-13,1.22848237622805e-13,"CDC20/BUB1B/TTK/CENPF/BIRC5/CDK1/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/AURKB/NDC80/TRIP13/SKA1/CDCA8/HASPIN/SKA3/XRCC3/FBXO5",23
